image,report,label
fake_autoencoder1\2498_IM-1022-1001.dcm.png,fake_reports_autoencoder1\2498_IM-1022-1001.dcm.txt,1
fake_autoencoder1\2498_IM-1022-2001.dcm.png,fake_reports_autoencoder1\2498_IM-1022-2001.dcm.txt,1
fake_autoencoder1\2499_IM-1023-1001.dcm.png,fake_reports_autoencoder1\2499_IM-1023-1001.dcm.txt,1
fake_autoencoder1\2499_IM-1023-2001.dcm.png,fake_reports_autoencoder1\2499_IM-1023-2001.dcm.txt,1
fake_autoencoder1\249_IM-1016-1001.dcm.png,fake_reports_autoencoder1\249_IM-1016-1001.dcm.txt,1
fake_autoencoder1\249_IM-1016-2001.dcm.png,fake_reports_autoencoder1\249_IM-1016-2001.dcm.txt,1
fake_autoencoder1\24_IM-0949-1001.dcm.png,fake_reports_autoencoder1\24_IM-0949-1001.dcm.txt,1
fake_autoencoder1\24_IM-0949-2001.dcm.png,fake_reports_autoencoder1\24_IM-0949-2001.dcm.txt,1
fake_autoencoder1\2501_IM-1027-1001.dcm.png,fake_reports_autoencoder1\2501_IM-1027-1001.dcm.txt,1
fake_autoencoder1\2501_IM-1027-2001.dcm.png,fake_reports_autoencoder1\2501_IM-1027-2001.dcm.txt,1
fake_autoencoder1\2502_IM-1027-1001-0001.dcm.png,fake_reports_autoencoder1\2502_IM-1027-1001-0001.dcm.txt,1
fake_autoencoder1\2502_IM-1027-1001-0002.dcm.png,fake_reports_autoencoder1\2502_IM-1027-1001-0002.dcm.txt,1
fake_autoencoder1\2503_IM-1028-1001.dcm.png,fake_reports_autoencoder1\2503_IM-1028-1001.dcm.txt,1
fake_autoencoder1\2503_IM-1028-2001.dcm.png,fake_reports_autoencoder1\2503_IM-1028-2001.dcm.txt,1
fake_autoencoder1\2504_IM-1029-1001.dcm.png,fake_reports_autoencoder1\2504_IM-1029-1001.dcm.txt,1
fake_autoencoder1\2504_IM-1029-2001.dcm.png,fake_reports_autoencoder1\2504_IM-1029-2001.dcm.txt,1
fake_autoencoder1\2505_IM-1029-1001.dcm.png,fake_reports_autoencoder1\2505_IM-1029-1001.dcm.txt,1
fake_autoencoder1\2505_IM-1029-2001.dcm.png,fake_reports_autoencoder1\2505_IM-1029-2001.dcm.txt,1
fake_autoencoder1\2506_IM-1029-1001.dcm.png,fake_reports_autoencoder1\2506_IM-1029-1001.dcm.txt,1
fake_autoencoder1\2506_IM-1029-2001.dcm.png,fake_reports_autoencoder1\2506_IM-1029-2001.dcm.txt,1
fake_autoencoder1\2507_IM-1030-2001.dcm.png,fake_reports_autoencoder1\2507_IM-1030-2001.dcm.txt,1
fake_autoencoder1\2507_IM-1030-3001.dcm.png,fake_reports_autoencoder1\2507_IM-1030-3001.dcm.txt,1
fake_autoencoder1\2509_IM-1031-1001.dcm.png,fake_reports_autoencoder1\2509_IM-1031-1001.dcm.txt,1
fake_autoencoder1\2509_IM-1031-2001.dcm.png,fake_reports_autoencoder1\2509_IM-1031-2001.dcm.txt,1
fake_autoencoder1\250_IM-1025-1001.dcm.png,fake_reports_autoencoder1\250_IM-1025-1001.dcm.txt,1
fake_autoencoder1\250_IM-1025-2001.dcm.png,fake_reports_autoencoder1\250_IM-1025-2001.dcm.txt,1
fake_autoencoder1\2510_IM-1033-1001.dcm.png,fake_reports_autoencoder1\2510_IM-1033-1001.dcm.txt,1
fake_autoencoder1\2510_IM-1033-2001.dcm.png,fake_reports_autoencoder1\2510_IM-1033-2001.dcm.txt,1
fake_autoencoder1\2511_IM-1034-1001.dcm.png,fake_reports_autoencoder1\2511_IM-1034-1001.dcm.txt,1
fake_autoencoder1\2511_IM-1034-2001.dcm.png,fake_reports_autoencoder1\2511_IM-1034-2001.dcm.txt,1
fake_autoencoder1\2512_IM-1034-1001.dcm.png,fake_reports_autoencoder1\2512_IM-1034-1001.dcm.txt,1
fake_autoencoder1\2513_IM-1035-1001.dcm.png,fake_reports_autoencoder1\2513_IM-1035-1001.dcm.txt,1
fake_autoencoder1\2514_IM-1036-1001.dcm.png,fake_reports_autoencoder1\2514_IM-1036-1001.dcm.txt,1
fake_autoencoder1\2514_IM-1036-2001.dcm.png,fake_reports_autoencoder1\2514_IM-1036-2001.dcm.txt,1
fake_autoencoder1\2515_IM-1036-1001.dcm.png,fake_reports_autoencoder1\2515_IM-1036-1001.dcm.txt,1
fake_autoencoder1\2516_IM-1036-1001.dcm.png,fake_reports_autoencoder1\2516_IM-1036-1001.dcm.txt,1
fake_autoencoder1\2516_IM-1036-2001.dcm.png,fake_reports_autoencoder1\2516_IM-1036-2001.dcm.txt,1
fake_autoencoder1\2517_IM-1036-1001.dcm.png,fake_reports_autoencoder1\2517_IM-1036-1001.dcm.txt,1
fake_autoencoder1\2517_IM-1036-2001.dcm.png,fake_reports_autoencoder1\2517_IM-1036-2001.dcm.txt,1
fake_autoencoder1\2518_IM-1036-1001.dcm.png,fake_reports_autoencoder1\2518_IM-1036-1001.dcm.txt,1
fake_autoencoder1\2518_IM-1036-2001.dcm.png,fake_reports_autoencoder1\2518_IM-1036-2001.dcm.txt,1
fake_autoencoder1\2519_IM-1037-1001.dcm.png,fake_reports_autoencoder1\2519_IM-1037-1001.dcm.txt,1
fake_autoencoder1\2519_IM-1037-2001.dcm.png,fake_reports_autoencoder1\2519_IM-1037-2001.dcm.txt,1
fake_autoencoder1\251_IM-1032-1001.dcm.png,fake_reports_autoencoder1\251_IM-1032-1001.dcm.txt,1
fake_autoencoder1\251_IM-1032-3001.dcm.png,fake_reports_autoencoder1\251_IM-1032-3001.dcm.txt,1
fake_autoencoder1\251_IM-1032-4001.dcm.png,fake_reports_autoencoder1\251_IM-1032-4001.dcm.txt,1
fake_autoencoder1\2520_IM-1039-27001.dcm.png,fake_reports_autoencoder1\2520_IM-1039-27001.dcm.txt,1
fake_autoencoder1\2520_IM-1039-28001.dcm.png,fake_reports_autoencoder1\2520_IM-1039-28001.dcm.txt,1
fake_autoencoder1\2522_IM-1040-1001.dcm.png,fake_reports_autoencoder1\2522_IM-1040-1001.dcm.txt,1
fake_autoencoder1\2523_IM-1041-1001.dcm.png,fake_reports_autoencoder1\2523_IM-1041-1001.dcm.txt,1
fake_autoencoder1\2523_IM-1041-2001.dcm.png,fake_reports_autoencoder1\2523_IM-1041-2001.dcm.txt,1
fake_autoencoder1\2524_IM-1042-1001.dcm.png,fake_reports_autoencoder1\2524_IM-1042-1001.dcm.txt,1
fake_autoencoder1\2524_IM-1042-2001.dcm.png,fake_reports_autoencoder1\2524_IM-1042-2001.dcm.txt,1
fake_autoencoder1\2525_IM-1043-2001.dcm.png,fake_reports_autoencoder1\2525_IM-1043-2001.dcm.txt,1
fake_autoencoder1\2526_IM-1043-1001.dcm.png,fake_reports_autoencoder1\2526_IM-1043-1001.dcm.txt,1
fake_autoencoder1\2526_IM-1043-2001.dcm.png,fake_reports_autoencoder1\2526_IM-1043-2001.dcm.txt,1
fake_autoencoder1\2527_IM-1043-1001.dcm.png,fake_reports_autoencoder1\2527_IM-1043-1001.dcm.txt,1
fake_autoencoder1\2527_IM-1043-2001.dcm.png,fake_reports_autoencoder1\2527_IM-1043-2001.dcm.txt,1
fake_autoencoder1\2528_IM-1044-1001.dcm.png,fake_reports_autoencoder1\2528_IM-1044-1001.dcm.txt,1
fake_autoencoder1\2528_IM-1044-2001.dcm.png,fake_reports_autoencoder1\2528_IM-1044-2001.dcm.txt,1
fake_autoencoder1\2529_IM-1044-1001.dcm.png,fake_reports_autoencoder1\2529_IM-1044-1001.dcm.txt,1
fake_autoencoder1\2529_IM-1044-2001.dcm.png,fake_reports_autoencoder1\2529_IM-1044-2001.dcm.txt,1
fake_autoencoder1\252_IM-1038-1001.dcm.png,fake_reports_autoencoder1\252_IM-1038-1001.dcm.txt,1
fake_autoencoder1\252_IM-1038-2001.dcm.png,fake_reports_autoencoder1\252_IM-1038-2001.dcm.txt,1
fake_autoencoder1\2530_IM-1045-1001.dcm.png,fake_reports_autoencoder1\2530_IM-1045-1001.dcm.txt,1
fake_autoencoder1\2531_IM-1045-1001.dcm.png,fake_reports_autoencoder1\2531_IM-1045-1001.dcm.txt,1
fake_autoencoder1\2531_IM-1045-2001.dcm.png,fake_reports_autoencoder1\2531_IM-1045-2001.dcm.txt,1
fake_autoencoder1\2532_IM-1046-1001.dcm.png,fake_reports_autoencoder1\2532_IM-1046-1001.dcm.txt,1
fake_autoencoder1\2532_IM-1046-2001.dcm.png,fake_reports_autoencoder1\2532_IM-1046-2001.dcm.txt,1
fake_autoencoder1\2533_IM-1047-1001.dcm.png,fake_reports_autoencoder1\2533_IM-1047-1001.dcm.txt,1
fake_autoencoder1\2533_IM-1047-2001.dcm.png,fake_reports_autoencoder1\2533_IM-1047-2001.dcm.txt,1
fake_autoencoder1\2535_IM-1048-1002.dcm.png,fake_reports_autoencoder1\2535_IM-1048-1002.dcm.txt,1
fake_autoencoder1\2536_IM-1049-1001.dcm.png,fake_reports_autoencoder1\2536_IM-1049-1001.dcm.txt,1
fake_autoencoder1\2536_IM-1049-2001.dcm.png,fake_reports_autoencoder1\2536_IM-1049-2001.dcm.txt,1
fake_autoencoder1\2537_IM-1049-1001.dcm.png,fake_reports_autoencoder1\2537_IM-1049-1001.dcm.txt,1
fake_autoencoder1\2537_IM-1049-2001.dcm.png,fake_reports_autoencoder1\2537_IM-1049-2001.dcm.txt,1
fake_autoencoder1\2538_IM-1050-1001.dcm.png,fake_reports_autoencoder1\2538_IM-1050-1001.dcm.txt,1
fake_autoencoder1\2538_IM-1050-1002.dcm.png,fake_reports_autoencoder1\2538_IM-1050-1002.dcm.txt,1
fake_autoencoder1\2539_IM-1050-1001.dcm.png,fake_reports_autoencoder1\2539_IM-1050-1001.dcm.txt,1
fake_autoencoder1\2539_IM-1050-2001.dcm.png,fake_reports_autoencoder1\2539_IM-1050-2001.dcm.txt,1
fake_autoencoder1\2539_IM-1050-3001.dcm.png,fake_reports_autoencoder1\2539_IM-1050-3001.dcm.txt,1
fake_autoencoder1\253_IM-1045-1001.dcm.png,fake_reports_autoencoder1\253_IM-1045-1001.dcm.txt,1
fake_autoencoder1\253_IM-1045-2001.dcm.png,fake_reports_autoencoder1\253_IM-1045-2001.dcm.txt,1
fake_autoencoder1\2540_IM-1052-1001.dcm.png,fake_reports_autoencoder1\2540_IM-1052-1001.dcm.txt,1
fake_autoencoder1\2540_IM-1052-2001.dcm.png,fake_reports_autoencoder1\2540_IM-1052-2001.dcm.txt,1
fake_autoencoder1\2541_IM-1053-2001.dcm.png,fake_reports_autoencoder1\2541_IM-1053-2001.dcm.txt,1
fake_autoencoder1\2541_IM-1053-3001.dcm.png,fake_reports_autoencoder1\2541_IM-1053-3001.dcm.txt,1
fake_autoencoder1\2542_IM-1053-1001.dcm.png,fake_reports_autoencoder1\2542_IM-1053-1001.dcm.txt,1
fake_autoencoder1\2542_IM-1053-2001.dcm.png,fake_reports_autoencoder1\2542_IM-1053-2001.dcm.txt,1
fake_autoencoder1\2543_IM-1054-1001.dcm.png,fake_reports_autoencoder1\2543_IM-1054-1001.dcm.txt,1
fake_autoencoder1\2543_IM-1054-2001.dcm.png,fake_reports_autoencoder1\2543_IM-1054-2001.dcm.txt,1
fake_autoencoder1\2543_IM-1054-3001.dcm.png,fake_reports_autoencoder1\2543_IM-1054-3001.dcm.txt,1
fake_autoencoder1\2544_IM-1054-1001.dcm.png,fake_reports_autoencoder1\2544_IM-1054-1001.dcm.txt,1
fake_autoencoder1\2544_IM-1054-2001.dcm.png,fake_reports_autoencoder1\2544_IM-1054-2001.dcm.txt,1
fake_autoencoder1\2545_IM-1054-1001.dcm.png,fake_reports_autoencoder1\2545_IM-1054-1001.dcm.txt,1
fake_autoencoder1\2545_IM-1054-1002.dcm.png,fake_reports_autoencoder1\2545_IM-1054-1002.dcm.txt,1
fake_autoencoder1\2546_IM-1055-1001.dcm.png,fake_reports_autoencoder1\2546_IM-1055-1001.dcm.txt,1
fake_autoencoder1\2546_IM-1055-2001.dcm.png,fake_reports_autoencoder1\2546_IM-1055-2001.dcm.txt,1
fake_autoencoder1\2547_IM-1055-4004.dcm.png,fake_reports_autoencoder1\2547_IM-1055-4004.dcm.txt,1
fake_autoencoder1\2548_IM-1056-0001-0001.dcm.png,fake_reports_autoencoder1\2548_IM-1056-0001-0001.dcm.txt,1
fake_autoencoder1\2548_IM-1056-0001-0002.dcm.png,fake_reports_autoencoder1\2548_IM-1056-0001-0002.dcm.txt,1
fake_autoencoder1\2549_IM-1057-1001.dcm.png,fake_reports_autoencoder1\2549_IM-1057-1001.dcm.txt,1
fake_autoencoder1\2549_IM-1057-2001.dcm.png,fake_reports_autoencoder1\2549_IM-1057-2001.dcm.txt,1
fake_autoencoder1\254_IM-1051-1001.dcm.png,fake_reports_autoencoder1\254_IM-1051-1001.dcm.txt,1
fake_autoencoder1\254_IM-1051-2001.dcm.png,fake_reports_autoencoder1\254_IM-1051-2001.dcm.txt,1
fake_autoencoder1\2550_IM-1058-1001.dcm.png,fake_reports_autoencoder1\2550_IM-1058-1001.dcm.txt,1
fake_autoencoder1\2551_IM-1058-1001.dcm.png,fake_reports_autoencoder1\2551_IM-1058-1001.dcm.txt,1
fake_autoencoder1\2551_IM-1058-2001.dcm.png,fake_reports_autoencoder1\2551_IM-1058-2001.dcm.txt,1
fake_autoencoder1\2552_IM-1058-1001.dcm.png,fake_reports_autoencoder1\2552_IM-1058-1001.dcm.txt,1
fake_autoencoder1\2552_IM-1058-1002.dcm.png,fake_reports_autoencoder1\2552_IM-1058-1002.dcm.txt,1
fake_autoencoder1\2553_IM-1059-1001.dcm.png,fake_reports_autoencoder1\2553_IM-1059-1001.dcm.txt,1
fake_autoencoder1\2553_IM-1059-2001.dcm.png,fake_reports_autoencoder1\2553_IM-1059-2001.dcm.txt,1
fake_autoencoder1\2554_IM-1059-1001.dcm.png,fake_reports_autoencoder1\2554_IM-1059-1001.dcm.txt,1
fake_autoencoder1\2554_IM-1059-2001.dcm.png,fake_reports_autoencoder1\2554_IM-1059-2001.dcm.txt,1
fake_autoencoder1\2555_IM-1060-1001.dcm.png,fake_reports_autoencoder1\2555_IM-1060-1001.dcm.txt,1
fake_autoencoder1\2555_IM-1060-2001.dcm.png,fake_reports_autoencoder1\2555_IM-1060-2001.dcm.txt,1
fake_autoencoder1\2557_IM-1061-2001.dcm.png,fake_reports_autoencoder1\2557_IM-1061-2001.dcm.txt,1
fake_autoencoder1\2557_IM-1061-4004.dcm.png,fake_reports_autoencoder1\2557_IM-1061-4004.dcm.txt,1
fake_autoencoder1\2558_IM-1062-10001.dcm.png,fake_reports_autoencoder1\2558_IM-1062-10001.dcm.txt,1
fake_autoencoder1\2558_IM-1062-1001.dcm.png,fake_reports_autoencoder1\2558_IM-1062-1001.dcm.txt,1
fake_autoencoder1\2559_IM-1063-1001.dcm.png,fake_reports_autoencoder1\2559_IM-1063-1001.dcm.txt,1
fake_autoencoder1\2559_IM-1063-3003.dcm.png,fake_reports_autoencoder1\2559_IM-1063-3003.dcm.txt,1
fake_autoencoder1\255_IM-1058-1001.dcm.png,fake_reports_autoencoder1\255_IM-1058-1001.dcm.txt,1
fake_autoencoder1\255_IM-1058-2001.dcm.png,fake_reports_autoencoder1\255_IM-1058-2001.dcm.txt,1
fake_autoencoder1\2560_IM-1064-1001.dcm.png,fake_reports_autoencoder1\2560_IM-1064-1001.dcm.txt,1
fake_autoencoder1\2560_IM-1064-2001.dcm.png,fake_reports_autoencoder1\2560_IM-1064-2001.dcm.txt,1
fake_autoencoder1\2560_IM-1064-3001.dcm.png,fake_reports_autoencoder1\2560_IM-1064-3001.dcm.txt,1
fake_autoencoder1\2560_IM-1064-4001.dcm.png,fake_reports_autoencoder1\2560_IM-1064-4001.dcm.txt,1
fake_autoencoder1\2561_IM-1064-1001.dcm.png,fake_reports_autoencoder1\2561_IM-1064-1001.dcm.txt,1
fake_autoencoder1\2562_IM-1065-1001.dcm.png,fake_reports_autoencoder1\2562_IM-1065-1001.dcm.txt,1
fake_autoencoder1\2562_IM-1065-3001.dcm.png,fake_reports_autoencoder1\2562_IM-1065-3001.dcm.txt,1
fake_autoencoder1\2563_IM-1066-1001.dcm.png,fake_reports_autoencoder1\2563_IM-1066-1001.dcm.txt,1
fake_autoencoder1\2563_IM-1066-2001.dcm.png,fake_reports_autoencoder1\2563_IM-1066-2001.dcm.txt,1
fake_autoencoder1\2564_IM-1067-1001.dcm.png,fake_reports_autoencoder1\2564_IM-1067-1001.dcm.txt,1
fake_autoencoder1\2564_IM-1067-2001.dcm.png,fake_reports_autoencoder1\2564_IM-1067-2001.dcm.txt,1
fake_autoencoder1\2565_IM-1068-1002.dcm.png,fake_reports_autoencoder1\2565_IM-1068-1002.dcm.txt,1
fake_autoencoder1\2565_IM-1068-1003.dcm.png,fake_reports_autoencoder1\2565_IM-1068-1003.dcm.txt,1
fake_autoencoder1\2566_IM-1068-1001.dcm.png,fake_reports_autoencoder1\2566_IM-1068-1001.dcm.txt,1
fake_autoencoder1\2566_IM-1068-2001.dcm.png,fake_reports_autoencoder1\2566_IM-1068-2001.dcm.txt,1
fake_autoencoder1\2567_IM-1069-2002.dcm.png,fake_reports_autoencoder1\2567_IM-1069-2002.dcm.txt,1
fake_autoencoder1\2567_IM-1069-3003.dcm.png,fake_reports_autoencoder1\2567_IM-1069-3003.dcm.txt,1
fake_autoencoder1\2568_IM-1070-1001.dcm.png,fake_reports_autoencoder1\2568_IM-1070-1001.dcm.txt,1
fake_autoencoder1\2568_IM-1070-2001.dcm.png,fake_reports_autoencoder1\2568_IM-1070-2001.dcm.txt,1
fake_autoencoder1\2569_IM-1071-1001.dcm.png,fake_reports_autoencoder1\2569_IM-1071-1001.dcm.txt,1
fake_autoencoder1\2569_IM-1071-2001.dcm.png,fake_reports_autoencoder1\2569_IM-1071-2001.dcm.txt,1
fake_autoencoder1\2569_IM-1071-3001.dcm.png,fake_reports_autoencoder1\2569_IM-1071-3001.dcm.txt,1
fake_autoencoder1\256_IM-1064-1001.dcm.png,fake_reports_autoencoder1\256_IM-1064-1001.dcm.txt,1
fake_autoencoder1\256_IM-1064-1002.dcm.png,fake_reports_autoencoder1\256_IM-1064-1002.dcm.txt,1
fake_autoencoder1\2570_IM-1073-1001.dcm.png,fake_reports_autoencoder1\2570_IM-1073-1001.dcm.txt,1
fake_autoencoder1\2570_IM-1073-2001.dcm.png,fake_reports_autoencoder1\2570_IM-1073-2001.dcm.txt,1
fake_autoencoder1\2571_IM-1073-2001.dcm.png,fake_reports_autoencoder1\2571_IM-1073-2001.dcm.txt,1
fake_autoencoder1\2572_IM-1073-1001.dcm.png,fake_reports_autoencoder1\2572_IM-1073-1001.dcm.txt,1
fake_autoencoder1\2572_IM-1073-2001.dcm.png,fake_reports_autoencoder1\2572_IM-1073-2001.dcm.txt,1
fake_autoencoder1\2573_IM-1074-1001.dcm.png,fake_reports_autoencoder1\2573_IM-1074-1001.dcm.txt,1
fake_autoencoder1\2574_IM-1074-1001.dcm.png,fake_reports_autoencoder1\2574_IM-1074-1001.dcm.txt,1
fake_autoencoder1\2574_IM-1074-1002.dcm.png,fake_reports_autoencoder1\2574_IM-1074-1002.dcm.txt,1
fake_autoencoder1\2575_IM-1075-1001.dcm.png,fake_reports_autoencoder1\2575_IM-1075-1001.dcm.txt,1
fake_autoencoder1\2575_IM-1075-2001.dcm.png,fake_reports_autoencoder1\2575_IM-1075-2001.dcm.txt,1
fake_autoencoder1\2576_IM-1076-1001.dcm.png,fake_reports_autoencoder1\2576_IM-1076-1001.dcm.txt,1
fake_autoencoder1\2577_IM-1077-1001.dcm.png,fake_reports_autoencoder1\2577_IM-1077-1001.dcm.txt,1
fake_autoencoder1\2577_IM-1077-2001.dcm.png,fake_reports_autoencoder1\2577_IM-1077-2001.dcm.txt,1
fake_autoencoder1\2578_IM-1078-1001.dcm.png,fake_reports_autoencoder1\2578_IM-1078-1001.dcm.txt,1
fake_autoencoder1\2578_IM-1078-2001.dcm.png,fake_reports_autoencoder1\2578_IM-1078-2001.dcm.txt,1
fake_autoencoder1\2579_IM-1078-1001.dcm.png,fake_reports_autoencoder1\2579_IM-1078-1001.dcm.txt,1
fake_autoencoder1\2579_IM-1078-2001.dcm.png,fake_reports_autoencoder1\2579_IM-1078-2001.dcm.txt,1
fake_autoencoder1\257_IM-1072-1001.dcm.png,fake_reports_autoencoder1\257_IM-1072-1001.dcm.txt,1
fake_autoencoder1\257_IM-1072-2001.dcm.png,fake_reports_autoencoder1\257_IM-1072-2001.dcm.txt,1
fake_autoencoder1\2580_IM-1078-1001.dcm.png,fake_reports_autoencoder1\2580_IM-1078-1001.dcm.txt,1
fake_autoencoder1\2580_IM-1078-2001.dcm.png,fake_reports_autoencoder1\2580_IM-1078-2001.dcm.txt,1
fake_autoencoder1\2581_IM-1079-1001.dcm.png,fake_reports_autoencoder1\2581_IM-1079-1001.dcm.txt,1
fake_autoencoder1\2581_IM-1079-2001.dcm.png,fake_reports_autoencoder1\2581_IM-1079-2001.dcm.txt,1
fake_autoencoder1\2582_IM-1080-1001.dcm.png,fake_reports_autoencoder1\2582_IM-1080-1001.dcm.txt,1
fake_autoencoder1\2583_IM-1081-1001.dcm.png,fake_reports_autoencoder1\2583_IM-1081-1001.dcm.txt,1
fake_autoencoder1\2583_IM-1081-2001.dcm.png,fake_reports_autoencoder1\2583_IM-1081-2001.dcm.txt,1
fake_autoencoder1\2584_IM-1081-1001.dcm.png,fake_reports_autoencoder1\2584_IM-1081-1001.dcm.txt,1
fake_autoencoder1\2584_IM-1081-2001.dcm.png,fake_reports_autoencoder1\2584_IM-1081-2001.dcm.txt,1
fake_autoencoder1\2585_IM-1082-1001.dcm.png,fake_reports_autoencoder1\2585_IM-1082-1001.dcm.txt,1
fake_autoencoder1\2585_IM-1082-2001.dcm.png,fake_reports_autoencoder1\2585_IM-1082-2001.dcm.txt,1
fake_autoencoder1\2586_IM-1083-1001.dcm.png,fake_reports_autoencoder1\2586_IM-1083-1001.dcm.txt,1
fake_autoencoder1\2586_IM-1083-1003.dcm.png,fake_reports_autoencoder1\2586_IM-1083-1003.dcm.txt,1
fake_autoencoder1\2587_IM-1083-2001.dcm.png,fake_reports_autoencoder1\2587_IM-1083-2001.dcm.txt,1
fake_autoencoder1\2588_IM-1083-1001.dcm.png,fake_reports_autoencoder1\2588_IM-1083-1001.dcm.txt,1
fake_autoencoder1\2588_IM-1083-2001.dcm.png,fake_reports_autoencoder1\2588_IM-1083-2001.dcm.txt,1
fake_autoencoder1\2589_IM-1083-1001.dcm.png,fake_reports_autoencoder1\2589_IM-1083-1001.dcm.txt,1
fake_autoencoder1\2589_IM-1083-2001.dcm.png,fake_reports_autoencoder1\2589_IM-1083-2001.dcm.txt,1
fake_autoencoder1\258_IM-1078-1001.dcm.png,fake_reports_autoencoder1\258_IM-1078-1001.dcm.txt,1
fake_autoencoder1\258_IM-1078-1002.dcm.png,fake_reports_autoencoder1\258_IM-1078-1002.dcm.txt,1
fake_autoencoder1\2590_IM-1083-1001.dcm.png,fake_reports_autoencoder1\2590_IM-1083-1001.dcm.txt,1
fake_autoencoder1\2590_IM-1083-2001.dcm.png,fake_reports_autoencoder1\2590_IM-1083-2001.dcm.txt,1
fake_autoencoder1\2591_IM-1083-1001.dcm.png,fake_reports_autoencoder1\2591_IM-1083-1001.dcm.txt,1
fake_autoencoder1\2591_IM-1083-2001.dcm.png,fake_reports_autoencoder1\2591_IM-1083-2001.dcm.txt,1
fake_autoencoder1\2592_IM-1084-1001.dcm.png,fake_reports_autoencoder1\2592_IM-1084-1001.dcm.txt,1
fake_autoencoder1\2592_IM-1084-2001.dcm.png,fake_reports_autoencoder1\2592_IM-1084-2001.dcm.txt,1
fake_autoencoder1\2593_IM-1084-1001.dcm.png,fake_reports_autoencoder1\2593_IM-1084-1001.dcm.txt,1
fake_autoencoder1\2593_IM-1084-2001.dcm.png,fake_reports_autoencoder1\2593_IM-1084-2001.dcm.txt,1
fake_autoencoder1\2594_IM-1085-1001.dcm.png,fake_reports_autoencoder1\2594_IM-1085-1001.dcm.txt,1
fake_autoencoder1\2594_IM-1085-2001.dcm.png,fake_reports_autoencoder1\2594_IM-1085-2001.dcm.txt,1
fake_autoencoder1\2594_IM-1085-3001.dcm.png,fake_reports_autoencoder1\2594_IM-1085-3001.dcm.txt,1
fake_autoencoder1\2595_IM-1086-1001.dcm.png,fake_reports_autoencoder1\2595_IM-1086-1001.dcm.txt,1
fake_autoencoder1\2595_IM-1086-2001.dcm.png,fake_reports_autoencoder1\2595_IM-1086-2001.dcm.txt,1
fake_autoencoder1\2596_IM-1086-1001.dcm.png,fake_reports_autoencoder1\2596_IM-1086-1001.dcm.txt,1
fake_autoencoder1\2596_IM-1086-2001.dcm.png,fake_reports_autoencoder1\2596_IM-1086-2001.dcm.txt,1
fake_autoencoder1\2597_IM-1087-1001.dcm.png,fake_reports_autoencoder1\2597_IM-1087-1001.dcm.txt,1
fake_autoencoder1\2597_IM-1087-1002.dcm.png,fake_reports_autoencoder1\2597_IM-1087-1002.dcm.txt,1
fake_autoencoder1\2599_IM-1089-1001.dcm.png,fake_reports_autoencoder1\2599_IM-1089-1001.dcm.txt,1
fake_autoencoder1\259_IM-1083-1001.dcm.png,fake_reports_autoencoder1\259_IM-1083-1001.dcm.txt,1
fake_autoencoder1\259_IM-1083-1002.dcm.png,fake_reports_autoencoder1\259_IM-1083-1002.dcm.txt,1
fake_autoencoder1\25_IM-1024-2001.dcm.png,fake_reports_autoencoder1\25_IM-1024-2001.dcm.txt,1
fake_autoencoder1\25_IM-1024-3001.dcm.png,fake_reports_autoencoder1\25_IM-1024-3001.dcm.txt,1
fake_autoencoder1\2600_IM-1091-1001.dcm.png,fake_reports_autoencoder1\2600_IM-1091-1001.dcm.txt,1
fake_autoencoder1\2600_IM-1091-1002.dcm.png,fake_reports_autoencoder1\2600_IM-1091-1002.dcm.txt,1
fake_autoencoder1\2601_IM-1092-4001.dcm.png,fake_reports_autoencoder1\2601_IM-1092-4001.dcm.txt,1
fake_autoencoder1\2604_IM-1094-1001.dcm.png,fake_reports_autoencoder1\2604_IM-1094-1001.dcm.txt,1
fake_autoencoder1\2604_IM-1094-2001.dcm.png,fake_reports_autoencoder1\2604_IM-1094-2001.dcm.txt,1
fake_autoencoder1\2605_IM-1095-1001.dcm.png,fake_reports_autoencoder1\2605_IM-1095-1001.dcm.txt,1
fake_autoencoder1\2606_IM-1096-2001.dcm.png,fake_reports_autoencoder1\2606_IM-1096-2001.dcm.txt,1
fake_autoencoder1\2607_IM-1097-2002.dcm.png,fake_reports_autoencoder1\2607_IM-1097-2002.dcm.txt,1
fake_autoencoder1\2607_IM-1097-3003.dcm.png,fake_reports_autoencoder1\2607_IM-1097-3003.dcm.txt,1
fake_autoencoder1\2608_IM-1098-1001.dcm.png,fake_reports_autoencoder1\2608_IM-1098-1001.dcm.txt,1
fake_autoencoder1\2608_IM-1098-2001.dcm.png,fake_reports_autoencoder1\2608_IM-1098-2001.dcm.txt,1
fake_autoencoder1\2609_IM-1099-2001.dcm.png,fake_reports_autoencoder1\2609_IM-1099-2001.dcm.txt,1
fake_autoencoder1\2609_IM-1099-3001.dcm.png,fake_reports_autoencoder1\2609_IM-1099-3001.dcm.txt,1
fake_autoencoder1\260_IM-1090-1001.dcm.png,fake_reports_autoencoder1\260_IM-1090-1001.dcm.txt,1
fake_autoencoder1\260_IM-1090-2001.dcm.png,fake_reports_autoencoder1\260_IM-1090-2001.dcm.txt,1
fake_autoencoder1\2610_IM-1101-1001.dcm.png,fake_reports_autoencoder1\2610_IM-1101-1001.dcm.txt,1
fake_autoencoder1\2610_IM-1101-1002.dcm.png,fake_reports_autoencoder1\2610_IM-1101-1002.dcm.txt,1
