image,label
D:\Desktop\gan_fake_dataset\gan_fake_5601.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6324.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3776_IM-1893-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4372.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2430_IM-0972-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_377.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1011_IM-0013-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1590_IM-0383-4001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2538.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\366_IM-1820-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6362.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3476.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2149.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2638_IM-1123-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5029.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2121.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1324_IM-0209-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3030_IM-1405-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1084_IM-0058-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2543_IM-1054-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6644.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\577_IM-2175-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3533_IM-1726-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3686.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5792.png,1
D:\Desktop\gan_fake_dataset\gan_fake_994.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\43_IM-2070-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4987.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5024.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1591_IM-0384-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2714_IM-1180-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1192_IM-0129-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5182.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2058_IM-0696-2002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4486.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1971_IM-0633-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\727_IM-2287-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3747.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5675.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2782_IM-1220-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3602_IM-1778-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1959.png,1
D:\Desktop\gan_fake_dataset\gan_fake_545.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\146_IM-0298-1001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\444_IM-2079-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\863_IM-2383-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3321_IM-1588-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2261_IM-0852-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1153_IM-0104-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\618_IM-2201-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3279_IM-1560-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3640_IM-1804-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\850_IM-2373-0001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1195_IM-0131-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\713_IM-2275-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1935_IM-0605-0001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6089.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1885_IM-0574-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6500.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\490_IM-2110-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3479_IM-1690-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2135.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1392_IM-0251-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\943_IM-2439-3003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_917.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3731_IM-1865-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5823.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2202.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1690_IM-0452-1001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1107.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3459_IM-1679-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4141.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\605_IM-2194-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5635.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3148.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1985.png,1
D:\Desktop\gan_fake_dataset\gan_fake_874.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1381.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1930.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2475.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3077_IM-1438-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3811_IM-1921-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2190.png,1
D:\Desktop\gan_fake_dataset\gan_fake_322.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2131_IM-0755-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2047.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1143_IM-0096-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1209_IM-0142-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2282_IM-0869-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3058_IM-1425-2002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1760_IM-0497-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3543.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1363_IM-0236-0001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3467_IM-1684-0001-0002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2465_IM-0997-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_719.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1657_IM-0432-2002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4387.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2264.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3559_IM-1744-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3179_IM-1499-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2714.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3658_IM-1819-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3342.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5297.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5658.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2410_IM-0956-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_761.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1923_IM-0598-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3492_IM-1698-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1219_IM-0146-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5862.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3201_IM-1513-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2761.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1270_IM-0181-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1248_IM-0168-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1342.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2125.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3118.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3872_IM-1964-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3296_IM-1575-1001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\236_IM-0924-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2780_IM-1218-1003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5391.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4704.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3986_IM-2041-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\351_IM-1712-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6123.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4448.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6000.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2280.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6984.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2842_IM-1254-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1876_IM-0567-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1090_IM-0062-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3302_IM-1579-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3772_IM-1891-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\192_IM-0598-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5321.png,1
D:\Desktop\gan_fake_dataset\gan_fake_554.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3637_IM-1804-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2816_IM-1240-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3368_IM-1620-0001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\408_IM-2054-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_550.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5312.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4510.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2487_IM-1014-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1663.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6417.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\512_IM-2127-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1495.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2465.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4824.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1182.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6559.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2066_IM-0701-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2443_IM-0980-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\782_IM-2324-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3414_IM-1650-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1215.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1099.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5496.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5051.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1671_IM-0442-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4050.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1711.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3184.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6580.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\115_IM-0102-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_112.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3072_IM-1433-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6495.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2534.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6655.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5337.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2141.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\212_IM-0746-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5788.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4516.png,1
D:\Desktop\gan_fake_dataset\gan_fake_411.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\831_IM-2358-4004.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_385.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1335_IM-0215-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_282.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2477_IM-1006-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1044.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2850.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1274_IM-0183-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4111.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3170_IM-1494-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6343.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3050_IM-1420-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2515_IM-1036-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3757.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1795_IM-0516-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2943.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\201_IM-0660-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1222_IM-0150-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3897_IM-1978-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3629.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2957.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3675_IM-1829-0001-0002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2679_IM-1153-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3892.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3381_IM-1628-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6334.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2881.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2538_IM-1050-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3141_IM-1477-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\992_IM-2477-0001-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1501.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5758.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3743_IM-1870-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2374_IM-0935-84550002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\660_IM-2237-0001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1204.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5560.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2726_IM-1186-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1603_IM-0391-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6612.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1773_IM-0506-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2446_IM-0982-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\93_IM-2428-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5483.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3823_IM-1930-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2645_IM-1131-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\227_IM-0859-4004.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2911_IM-1314-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2256.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1123_IM-0080-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\722_IM-2282-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4074.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\763_IM-2310-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3773.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1218_IM-0146-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1848_IM-0550-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3584_IM-1763-1001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2377.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2680.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2605_IM-1095-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_556.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4419.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4041.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1273.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2001_IM-0654-8001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2163.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3349_IM-1606-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5762.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1719_IM-0474-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2892_IM-1295-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1447_IM-0289-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\811_IM-2343-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2935_IM-1337-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3221_IM-1522-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1905_IM-0587-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2640.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5428.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1865_IM-0558-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6246.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1981_IM-0638-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\435_IM-2075-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5800.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4236.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1360.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4822.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6329.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3219_IM-1520-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6604.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3219_IM-1520-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2859_IM-1266-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3755.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3454_IM-1677-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1349_IM-0227-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4771.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3842.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1435_IM-0280-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1396.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3090.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\687_IM-2255-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1325.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\471_IM-2099-2002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4843.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5143.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\101_IM-0011-4004.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4273.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2277_IM-0864-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1537_IM-0348-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\596_IM-2188-26001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2643_IM-1129-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\890_IM-2403-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\644_IM-2223-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1941_IM-0610-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2836_IM-1252-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2683_IM-1156-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2697_IM-1167-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2232_IM-0832-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5087.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3081_IM-1440-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_272.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\836_IM-2360-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3288_IM-1569-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_956.png,1
