image,label
C:\Users\pooji\Downloads\archive\images\images_normalized\3653_IM-1815-1001.dcm.png,0
D:\Fake_images\elastic\3914_IM-1990-3001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3416_IM-1651-0001-0002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2148.png,1
D:\Fake_images\contrast\581_IM-2178-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2778_IM-1218-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2643_IM-1129-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2049.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\28_IM-1231-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3498_IM-1702-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2070_IM-0704-2001.dcm.png,1
D:\Fake_images\combo\3957_IM-2022-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\856_IM-2377-1001.dcm.png,1
D:\Fake_images\combo\3221_IM-1522-1003.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\396_IM-2024-2002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5080.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3720_IM-1859-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1714_IM-0472-1001.dcm.png,1
D:\Fake_images\resize\3909_IM-1986-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3833_IM-1936-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\669_IM-2242-3001.dcm.png,1
D:\Fake_images\gamma\1193_IM-0129-2001.dcm.png,1
D:\Fake_images\blur\2355_IM-0919-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\666_IM-2241-1002.dcm.png,0
D:\Fake_images\combo\481_IM-2105-1001.dcm.png,1
D:\Fake_images\resize\2926_IM-1328-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2782_IM-1220-2001.dcm.png,1
D:\Fake_images\combo\423_IM-2066-0001-0001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5708.png,1
D:\Fake_images\elastic\3337_IM-1598-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1685.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\750_IM-2304-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6176.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4530.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1023_IM-0018-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6311.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\236_IM-0924-1001.dcm.png,1
D:\Fake_images\noise\1699_IM-0459-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_594.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6904.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4917.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2768.png,1
D:\Fake_images\noise\1102_IM-0069-4004.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2835_IM-1251-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\906_IM-2411-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1095_IM-0066-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3827_IM-1932-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\105_IM-0037-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3419_IM-1654-12012.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3172_IM-1494-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2519_IM-1037-1001.dcm.png,0
D:\Fake_images\resize\1457_IM-0295-2002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2499.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1292_IM-0191-1001.dcm.png,0
D:\Fake_images\resize\2283_IM-0870-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1288_IM-0189-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1796_IM-0517-1003.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3818_IM-1925-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1376_IM-0242-1001.dcm.png,1
D:\Fake_images\jpeg\1370_IM-0239-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1231_IM-0155-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1559_IM-0365-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2537_IM-1049-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2599_IM-1089-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1963_IM-0629-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5667.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1629_IM-0409-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2415_IM-0961-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1112_IM-0078-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\363_IM-1798-4004.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1614_IM-0397-2001.dcm.png,1
D:\Fake_images\combo\136_IM-0233-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4115.png,1
D:\Fake_images\contrast\805_IM-2339-2001.dcm.png,1
D:\Fake_images\noise\1149_IM-0101-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\707_IM-2270-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2448_IM-0983-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1218_IM-0146-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\665_IM-2240-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3394_IM-1638-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\135_IM-0227-3003.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1951_IM-0619-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\195_IM-0618-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2726_IM-1186-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1149_IM-0101-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5693.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\163_IM-0410-3003.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1191_IM-0128-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3620_IM-1791-1001-0001.dcm.png,1
D:\Fake_images\resize\1112_IM-0078-2001.dcm.png,1
D:\Fake_images\contrast\3191_IM-1505-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5782.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3092_IM-1445-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5095.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2305_IM-0882-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1870.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1343_IM-0222-0001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_765.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5470.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6482.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2946_IM-1346-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2185_IM-0795-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1138_IM-0094-2001.dcm.png,1
D:\Fake_images\contrast\877_IM-2392-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3232.png,1
D:\Fake_images\jpeg\3565_IM-1750-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3606_IM-1781-2001.dcm.png,0
D:\Fake_images\sharp\1624_IM-0406-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2306_IM-0882-2001.dcm.png,0
D:\Fake_images\elastic\94_IM-2436-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1030_IM-0024-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1532_IM-0344-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1008.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2903_IM-1307-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1266_IM-0179-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6557.png,1
D:\Fake_images\combo\2555_IM-1060-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1679_IM-0448-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3989.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2669_IM-1147-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\471_IM-2099-2002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_730.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3542.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1944_IM-0613-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3566_IM-1751-12012.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1476.png,1
D:\Fake_images\resize\2404_IM-0952-1001.dcm.png,1
D:\Fake_images\gamma\1539_IM-0349-2001.dcm.png,1
D:\Fake_images\gamma\567_IM-2167-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\660_IM-2237-0001-0001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1805_IM-0523-1001.dcm.png,1
D:\Fake_images\gamma\3273_IM-1554-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1545.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1601_IM-0390-1001.dcm.png,1
D:\Fake_images\jpeg\2638_IM-1123-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\877_IM-2392-2001.dcm.png,0
D:\Fake_images\contrast\3432_IM-1661-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3720.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2148_IM-0767-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1866_IM-0559-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\846_IM-2368-0001-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6116.png,1
D:\Desktop\gan_fake_dataset\gan_fake_209.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4208.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1956_IM-0623-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2476_IM-1005-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5311.png,1
D:\Fake_images\elastic\508_IM-2125-1002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3245_IM-1537-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3100.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2349_IM-0914-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6483.png,1
D:\Fake_images\resize\1018_IM-0014-6001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\561_IM-2162-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\326_IM-1546-2002.dcm.png,0
D:\Fake_images\blur\2336_IM-0903-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1609_IM-0394-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2667_IM-1146-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3158_IM-1487-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3039.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3110_IM-1460-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3069_IM-1432-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3977_IM-2036-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1368.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\643_IM-2222-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\663_IM-2239-3001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3574.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3949.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5642.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3439_IM-1664-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1362_IM-0235-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_291.png,1
D:\Fake_images\contrast\1750_IM-0493-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2139_IM-0760-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1318.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\793_IM-2330-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1006_IM-0007-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2575_IM-1075-1001.dcm.png,0
D:\Fake_images\contrast\98_IM-2467-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5084.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6528.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3632.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2826_IM-1246-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_821.png,1
D:\Fake_images\contrast\1199_IM-0133-1002.dcm.png,1
D:\Fake_images\gamma\1873_IM-0565-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2413_IM-0959-1001.dcm.png,0
D:\Fake_images\noise\3521_IM-1719-4001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1867_IM-0560-4004.dcm.png,1
D:\Fake_images\contrast\3200_IM-1512-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6276.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1832.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1901_IM-0585-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\464_IM-2092-12012.dcm.png,0
D:\Fake_images\jpeg\2171_IM-0786-1001.dcm.png,1
D:\Fake_images\blur\2280_IM-0867-1001-0001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\474_IM-2101-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_850.png,1
D:\Fake_images\contrast\2440_IM-0978-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3136_IM-1475-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\325_IM-1539-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3803_IM-1913-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\761_IM-2310-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\420_IM-2064-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2221.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6650.png,1
D:\Fake_images\blur\3368_IM-1620-0001-0001.dcm.png,1
D:\Fake_images\contrast\3962_IM-2027-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5183.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\570_IM-2170-1002.dcm.png,0
D:\Fake_images\gamma\577_IM-2175-2001.dcm.png,1
D:\Fake_images\resize\3469_IM-1685-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3864.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2398_IM-0947-4004.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1343_IM-0222-0001-0002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\991_IM-2476-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3638_IM-1804-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3709_IM-1852-4001.dcm.png,0
D:\Fake_images\contrast\3679_IM-1831-2001.dcm.png,1
D:\Fake_images\noise\3626_IM-1794-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1819_IM-0530-1001-0002.dcm.png,0
D:\Fake_images\gamma\414_IM-2057-2001.dcm.png,1
D:\Fake_images\sharp\2661_IM-1142-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1716.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3106.png,1
D:\Fake_images\gamma\3712_IM-1854-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5011.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2068_IM-0701-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1684_IM-0449-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1455_IM-0293-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1131_IM-0088-0001-0002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1717_IM-0473-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1957_IM-0624-0001.dcm.png,1
D:\Fake_images\contrast\470_IM-2099-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\237_IM-0930-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2748_IM-1198-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4755.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2202.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3967_IM-2028-2001.dcm.png,1
D:\Fake_images\contrast\863_IM-2383-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1567_IM-0370-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1205_IM-0138-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3322.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1623_IM-0405-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3204_IM-1513-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6341.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1426_IM-0272-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\138_IM-0244-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2149_IM-0768-0001-0001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2661_IM-1142-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4591.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3442_IM-1667-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3642.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6456.png,1
D:\Fake_images\blur\3381_IM-1628-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2740_IM-1195-2001.dcm.png,1
D:\Fake_images\noise\2315_IM-0889-1003.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6721.png,1
D:\Fake_images\noise\2027_IM-0672-0001-0002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\28_IM-1231-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1694_IM-0455-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\201_IM-0660-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3958_IM-2022-2001.dcm.png,0
D:\Fake_images\combo\1832_IM-0538-2001.dcm.png,1
D:\Fake_images\blur\2433_IM-0975-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3841_IM-1942-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\935_IM-2432-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6244.png,1
D:\Fake_images\resize\2684_IM-1157-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3511.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3817.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3219_IM-1520-1001.dcm.png,1
D:\Fake_images\combo\2487_IM-1014-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2245_IM-0842-1001.dcm.png,0
D:\Fake_images\noise\3419_IM-1654-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3672_IM-1828-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1855_IM-0555-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1277_IM-0185-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3865.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1984_IM-0641-4001-0002.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\192_IM-0598-1002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1650_IM-0427-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\23_IM-0879-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3852_IM-1949-1001.dcm.png,1
D:\Fake_images\blur\1164_IM-0109-0001-0002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2925_IM-1327-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1137_IM-0093-4004.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1412_IM-0262-3003.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\903_IM-2409-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2512.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1739_IM-0487-2001.dcm.png,1
D:\Fake_images\blur\669_IM-2242-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1976_IM-0635-1001-0001.dcm.png,0
D:\Fake_images\resize\1214_IM-0144-2001.dcm.png,1
D:\Fake_images\blur\3808_IM-1918-1002.dcm.png,1
D:\Fake_images\elastic\3660_IM-1820-1001.dcm.png,1
D:\Fake_images\resize\3764_IM-1884-1002.dcm.png,1
D:\Fake_images\sharp\3485_IM-1694-3003.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\315_IM-1481-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2123_IM-0748-2001.dcm.png,0
D:\Fake_images\combo\2731_IM-1189-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3516_IM-1715-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2054_IM-0692-0001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1021_IM-0017-1001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6863.png,1
D:\Desktop\gan_fake_dataset\gan_fake_534.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6388.png,1
D:\Fake_images\combo\3085_IM-1444-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6458.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2949_IM-1348-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1840_IM-0545-2001.dcm.png,1
D:\Fake_images\resize\1133_IM-0090-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1107.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3228.png,1
D:\Fake_images\sharp\2694_IM-1165-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1519_IM-0335-4004.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1531_IM-0344-1001.dcm.png,1
D:\Fake_images\sharp\3977_IM-2036-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1695_IM-0456-1003002.dcm.png,0
D:\Fake_images\noise\3919_IM-1992-1002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3318_IM-1587-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\439_IM-2078-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1314_IM-0204-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\149_IM-0315-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\668_IM-2242-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1037_IM-0029-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6148.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4406.png,1
D:\Fake_images\elastic\3468_IM-1684-0001-0004.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1141_IM-0096-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6538.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5865.png,1
D:\Fake_images\sharp\2540_IM-1052-1001.dcm.png,1
